tracker_id,class_id,x_min,y_min,x_max,y_max
0,0,378.4253,78.184326,402.44342,104.26938
1,0,492.15283,253.44943,517.09595,275.7737
0,0,378.00427,77.892914,403.52283,106.05002
1,0,493.01678,253.69955,518.62714,276.63882
0,0,378.17102,77.65143,403.735,105.64494
1,0,493.13464,253.4985,518.2284,276.60092
0,0,378.7887,77.64879,403.16333,105.04808
1,0,493.0432,253.52773,518.16394,276.66455
0,0,378.48492,77.366425,402.77118,104.289215
1,0,492.82983,253.6548,518.1648,276.5514
0,0,377.77063,77.3409,402.82916,103.962814
1,0,492.54132,253.55508,518.1884,276.63168
0,0,378.34225,77.511765,402.40652,103.370926
1,0,492.6576,253.59888,518.1538,276.4936
0,0,378.316,77.666855,402.4315,103.685135
1,0,492.74005,253.59023,517.85284,276.3866
0,0,378.46265,77.49972,402.26355,103.12243
1,0,492.71222,253.63994,518.0429,276.5114
0,0,378.48547,77.567215,402.17004,103.46916
1,0,492.84607,253.56049,518.046,276.36047
0,0,377.98618,77.28047,402.0768,103.470566
1,0,492.86584,253.59274,518.22876,276.2535
0,0,378.06918,77.24997,402.05032,103.26181
1,0,492.93115,253.57957,518.36865,276.19275
0,0,378.21594,77.353455,402.21826,103.52023
1,0,492.8722,253.52803,518.2503,276.15363
0,0,377.66626,77.15796,402.2273,103.63934
1,0,492.82452,253.54422,518.36945,276.37454
0,0,377.6173,77.23386,402.15222,103.50752
1,0,492.7594,253.58344,518.47003,276.76532
0,0,377.85867,77.34463,402.34433,103.839134
1,0,492.90027,253.48439,517.8439,276.25427
0,0,377.46365,77.325264,402.15842,103.817314
1,0,492.8451,253.6286,518.3046,276.8283
0,0,378.11194,77.67553,402.5404,104.93568
1,0,492.87054,253.57562,518.00586,276.38654
0,0,378.60596,78.08226,402.35126,104.53316
1,0,492.89575,253.50722,518.045,276.38635
0,0,378.38074,77.818115,402.22418,104.31764
1,0,492.6953,253.50491,517.79407,276.10086
0,0,377.97644,77.46931,402.5398,104.11956
1,0,492.82,253.54523,517.9054,276.24805
0,0,377.99243,77.40569,402.45142,103.87174
1,0,492.91876,253.7299,518.0058,276.61542
0,0,378.10822,77.587906,402.42328,104.19545
1,0,492.77057,253.65118,517.87274,276.36823
0,0,378.23944,77.546585,402.1245,103.784546
1,0,492.83258,253.74988,517.9183,276.72052
0,0,378.3246,77.49002,402.3147,103.94957
1,0,493.0954,253.70633,518.0998,276.68484
0,0,379.03036,78.34458,402.5748,104.74856
1,0,493.14697,253.72531,518.0613,276.6049
0,0,378.64417,77.99008,402.1283,103.90527
1,0,493.10516,253.67184,518.1518,276.5059
0,0,378.61166,77.803604,402.1096,103.49306
1,0,493.09235,253.72897,518.1905,276.62973
0,0,379.01154,77.883255,402.24713,103.49899
1,0,493.1242,253.60818,518.2204,276.5629
0,0,378.58765,77.82454,402.06787,103.15199
1,0,493.11597,253.60782,518.40955,276.6451
0,0,378.92047,77.772156,402.29694,103.35916
1,0,493.14398,253.64328,518.33014,276.45004
0,0,378.78308,77.79739,402.32257,103.65054
1,0,493.2932,253.72078,518.4748,276.61224
0,0,379.34198,78.34064,402.4925,104.64606
1,0,493.20258,253.83679,518.88336,277.11133
0,0,379.3357,78.27983,402.66467,104.566605
1,0,493.25403,253.97916,518.455,277.02402
0,0,378.65076,77.79408,402.3026,103.49098
1,0,493.22778,254.05739,518.5325,277.22815
0,0,378.9741,78.237404,402.5875,104.46172
1,0,493.2016,254.07503,518.2446,277.12384
0,0,379.12988,78.387566,402.77478,104.86802
1,0,493.4298,253.92245,518.5773,277.12216
0,0,378.82172,78.07014,402.86835,104.829445
1,0,493.0772,254.06262,518.2799,277.2932
0,0,378.52988,77.624146,402.69016,104.42584
1,0,493.02747,254.04419,518.3542,277.27936
0,0,378.66006,77.63249,402.63974,104.255264
1,0,493.1662,254.16711,518.37665,277.26782
0,0,378.42648,77.4461,402.64456,103.93064
1,0,493.27643,254.11856,518.4206,277.20688
