tracker_id,class_id,x_min,y_min,x_max,y_max
0,0,507.8756,0.0,528.2224,16.22966
1,0,356.09808,0.0,372.7848,19.487638
2,0,29.412216,397.59552,53.59133,422.08844
3,0,493.89185,313.35974,516.8056,336.98682
4,0,211.8103,297.59518,232.55807,322.7443
5,0,377.8026,343.7356,402.38452,370.12842
6,0,260.73486,363.6527,285.3048,388.3755
7,0,11.78707,93.51465,33.641182,117.080826
8,0,596.5963,263.20215,616.22864,284.05566
9,0,261.4665,198.29233,284.8952,223.57791
10,0,503.7399,171.8558,527.3207,192.59149
11,0,427.26804,303.85748,444.78983,325.25018
12,0,382.6604,115.03613,400.8921,135.58273
13,0,408.44864,303.56348,443.75082,327.10217
14,0,601.35156,160.03886,624.8811,182.66963
15,0,565.6527,328.50092,589.954,352.04065
16,0,301.4327,88.04619,321.32083,110.23686
17,0,475.64172,91.90968,494.89307,112.29474
18,0,316.8698,301.88696,337.96735,323.23328
19,0,351.8872,0.0,372.90314,21.875443
20,0,405.58185,304.65363,435.91437,327.1164
21,0,373.33234,340.04376,400.83148,370.0937
0,0,507.4994,0.0,528.2401,16.227303
1,0,355.9895,0.0,372.62708,19.476955
2,0,29.443832,397.59976,53.742744,422.0709
3,0,493.26685,312.82724,515.83923,336.34702
4,0,211.80078,297.56946,232.58371,322.7588
5,0,377.9372,343.7826,402.2437,369.9135
6,0,260.73883,363.63855,285.34943,388.41895
11,0,427.75824,305.0409,444.54108,325.0022
9,0,261.48087,198.20319,284.9111,223.46298
8,0,596.4507,263.15573,616.31006,284.38644
10,0,501.71356,172.58636,524.52057,194.50623
12,0,382.41748,114.30203,400.92944,135.63928
15,0,565.5902,328.57617,589.90247,351.96606
13,0,420.39832,303.94427,444.5968,326.9737
14,0,600.9644,159.74948,625.48334,182.76773
7,0,11.574482,93.65546,33.80685,117.57788
18,0,316.8269,301.96942,337.62048,323.30536
19,0,351.8179,0.0,372.8312,21.815435
20,0,406.0865,304.43213,436.41827,327.16962
17,0,475.5701,91.69595,494.916,112.34549
16,0,301.2636,88.004944,322.05255,110.88054
21,0,373.38745,339.79822,400.67175,369.8894
