tracker_id,class_id,x_min,y_min,x_max,y_max
0,0,37.17424,105.95386,57.477432,126.28937
1,0,509.25537,220.45197,524.59204,236.82172
2,0,492.8982,265.41537,510.8236,282.24014
3,0,382.25555,297.12872,402.1358,316.04974
4,0,77.112976,334.4295,100.29837,354.6407
5,0,49.707977,465.7237,67.31967,480.0
6,0,523.6943,408.43634,544.6788,428.74127
7,0,416.78595,299.7913,437.50372,319.20407
8,0,506.4482,219.18423,525.1782,238.83627
9,0,596.41455,61.798706,618.5078,83.15971
10,0,492.84637,299.98834,513.2931,320.3141
11,0,113.30614,49.19039,132.42133,71.43305
5,0,52.80333,463.9593,70.42308,480.0
1,0,509.45673,219.76695,527.4748,237.51619
0,0,35.27153,104.71529,58.25377,126.08498
2,0,493.54236,265.85492,512.5732,283.41193
4,0,77.252785,333.51904,100.219246,354.16406
6,0,523.8799,408.49918,544.26465,428.43283
9,0,595.43994,63.360565,615.7102,83.48146
7,0,414.826,301.73053,434.75323,321.79138
3,0,382.60712,296.84436,402.28436,315.34534
10,0,492.8631,299.67114,513.69525,320.3092
11,0,113.83191,49.107346,134.22467,70.924934
2,0,493.17285,265.78482,511.9936,283.61447
10,0,495.51886,301.51758,515.5431,320.61646
6,0,523.16425,408.15607,544.59894,428.77014
4,0,80.35167,334.60626,102.330154,354.85382
12,0,587.1183,95.40073,606.9955,119.19672
3,0,384.67853,297.85803,406.27228,320.77222
3,0,389.48087,301.55103,410.95633,326.2815
13,0,14.152251,95.904434,35.550964,116.50984
2,0,493.36224,265.73694,511.97736,283.16724
10,0,495.86194,301.90656,515.4469,321.51587
14,0,577.8396,54.80227,599.053,74.92748
15,0,89.00972,469.71854,107.774185,480.0
16,0,538.3252,216.68628,559.36865,238.83987
6,0,523.2379,408.12576,544.6531,428.79178
4,0,80.37681,334.56735,102.30712,354.84396
12,0,587.859,95.692825,606.298,116.91521
17,0,385.4784,298.5393,405.0136,321.6183
18,0,363.89276,0.0,380.92523,10.38188
11,0,119.177505,45.85382,141.46263,68.31451
19,0,15.164711,95.77141,40.222458,119.438614
13,0,14.237179,95.83911,35.01855,117.03824
3,0,388.9099,301.22382,411.7376,326.7868
15,0,91.43977,471.01532,108.85445,480.0
2,0,493.29175,265.6681,512.0144,283.67554
10,0,496.14398,301.85065,515.57965,321.19354
14,0,577.91223,55.038536,598.202,74.21702
6,0,522.9065,408.16183,545.162,428.98038
16,0,540.37695,217.03177,561.7029,238.9079
4,0,80.90135,334.7602,102.24507,354.61566
12,0,588.09033,95.1875,606.8363,117.15326
17,0,385.26266,298.77747,407.33322,324.8142
18,0,363.29767,0.0,380.83868,10.47566
13,0,14.719444,95.56694,34.19967,115.494156
17,0,387.2964,299.5703,409.86475,324.88147
10,0,496.55536,302.03845,515.326,320.67517
15,0,92.26781,472.44147,110.19301,480.0
2,0,493.12958,265.51733,511.57184,283.13623
14,0,576.4915,53.755997,596.8205,74.03223
16,0,541.3646,216.83447,560.8617,234.49243
6,0,522.28174,407.8819,545.2134,428.9671
12,0,587.9906,95.50168,607.6117,118.97693
4,0,80.57413,334.6239,102.329834,354.73743
20,0,495.33667,302.4347,515.878,326.1908
18,0,363.76257,0.028936386,380.28992,9.877854
19,0,15.223217,95.57892,38.667747,119.128525
17,0,386.92285,299.32785,409.2943,325.1827
10,0,496.6173,301.9408,515.6177,320.77502
2,0,492.9499,265.36652,512.011,283.5207
16,0,541.3474,217.4501,560.3926,235.90366
13,0,13.653786,94.59003,35.0101,116.4465
6,0,521.8805,407.43045,545.50525,428.98428
12,0,588.2427,95.3463,606.6123,116.59029
15,0,95.361374,471.57977,115.65578,480.0
4,0,80.356186,334.4275,102.88164,355.13843
14,0,575.45685,52.030846,596.97565,74.13938
20,0,495.29138,302.3927,516.1079,326.31714
