tracker_id,class_id,x_min,y_min,x_max,y_max
0,0,21.191227,259.79907,35.808887,275.53833
1,0,478.32672,428.06192,492.82733,442.91336
2,0,551.67017,117.31833,566.922,134.25894
3,0,451.91266,390.36566,464.9577,404.9757
4,0,81.217606,157.0394,98.50084,175.7861
5,0,437.32196,101.26128,451.37897,117.6425
6,0,305.05103,409.59064,320.47937,424.10907
7,0,579.4874,444.14572,595.0746,459.5186
8,0,167.6789,331.31958,181.98914,348.48718
9,0,511.53174,312.56833,526.40686,326.29727
10,0,54.83834,307.06738,69.64339,323.14026
11,0,341.6538,304.8106,357.22302,320.42828
12,0,88.92597,126.44664,104.849266,143.55067
13,0,414.61304,182.34831,431.75378,198.66402
14,0,235.65805,39.329796,250.88321,56.034836
15,0,621.889,378.4167,635.44293,392.8022
16,0,557.2376,36.357475,573.0422,51.379097
17,0,610.0011,117.13522,623.87146,132.76125
18,0,216.64963,331.9786,233.10242,348.11563
19,0,58.504974,110.30749,73.28244,126.31066
20,0,572.7303,88.82428,586.043,105.88571
21,0,191.52985,164.17383,207.82278,183.61624
22,0,372.9895,209.42929,387.61865,224.59897
23,0,347.7273,128.87747,361.5332,144.63266
24,0,269.86655,235.36055,285.11783,250.52873
25,0,221.91849,4.415467,236.02023,20.056911
26,0,291.62515,354.69543,309.2471,373.32922
27,0,199.5443,137.32233,216.20216,153.0744
28,0,273.1593,263.5142,290.49768,280.10098
29,0,197.78534,0.0,209.94958,9.950647
30,0,372.7701,286.41656,388.81003,303.81067
31,0,267.0487,468.43866,280.22803,480.0
32,0,263.35876,202.5568,282.8545,222.18689
33,0,498.61316,65.676834,514.1039,82.24025
34,0,110.45764,342.869,129.56247,360.9106
35,0,244.27676,117.32837,261.62564,135.75099
36,0,449.8598,389.39728,467.1446,407.08203
37,0,434.3496,99.510086,452.03125,118.99617
38,0,359.74265,142.19641,376.17514,157.72626
39,0,193.70673,0.035949707,207.86096,10.348825
40,0,222.02081,368.18417,238.44214,385.57224
41,0,268.9223,110.4355,285.00995,127.351425
42,0,17.971611,257.7223,36.874924,278.21057
43,0,554.3948,35.846878,574.1472,53.269302
44,0,303.42047,408.6306,321.36554,429.75806
45,0,477.06372,427.2721,494.23572,445.48712
46,0,338.17828,303.1192,358.26947,322.24933
47,0,576.6382,443.21045,595.88293,461.77393
48,0,264.2799,465.38876,280.83667,480.0
49,0,53.298653,306.53125,71.435524,326.3241
50,0,369.30536,284.7586,389.3642,304.9914
51,0,618.1794,376.8178,636.8415,395.01312
52,0,219.58295,3.3270416,238.15045,22.091053
53,0,570.2543,86.85886,586.703,106.7617
54,0,263.3863,461.41528,282.04388,480.0
55,0,582.96967,344.2155,605.28534,367.3365
56,0,196.01181,0.0,211.85776,13.793005
57,0,197.51147,136.63531,217.07898,157.66217
58,0,265.21246,454.33014,279.40033,474.35065
59,0,621.3339,378.04413,638.2752,397.52948
0,0,21.4982,259.72845,35.644592,275.08167
13,0,420.9556,184.92007,435.9788,199.12411
3,0,451.70123,390.1223,464.85345,405.0111
1,0,478.07397,428.0598,492.56226,442.6587
6,0,304.92786,409.59885,320.35822,424.82858
2,0,553.1815,121.16771,567.444,137.4459
4,0,81.53148,157.15424,98.393616,175.67609
49,0,52.4255,311.97247,68.67396,328.2802
17,0,609.1676,117.988754,623.6437,133.55273
8,0,167.80722,331.4369,181.87549,348.08765
9,0,513.3172,311.87714,528.0125,326.22443
18,0,217.12984,332.34872,233.1371,348.34506
7,0,579.48706,444.14368,595.0138,459.54395
5,0,437.29465,101.47019,451.37228,117.70338
12,0,90.35173,127.41649,106.28444,145.73912
16,0,557.2053,36.473705,572.7178,51.228672
19,0,58.904922,110.20175,73.160416,125.13458
11,0,344.02252,307.37665,358.84894,322.64777
30,0,374.75024,286.0135,392.4453,303.34613
20,0,572.2565,88.38516,586.49524,105.22748
15,0,621.8285,378.41675,635.7081,393.43066
26,0,291.83258,354.66254,309.0205,372.6491
21,0,191.17929,163.97906,207.3057,184.19449
22,0,373.00433,209.38641,387.7011,224.70166
14,0,236.35152,39.341793,252.87932,56.382397
40,0,222.46889,369.08484,238.25243,385.44135
23,0,347.83148,128.99521,361.43976,144.50668
52,0,222.23093,7.8180523,237.47983,22.757998
24,0,269.71124,235.25455,285.41956,250.82004
54,0,267.29996,459.19238,281.58572,480.0
28,0,275.3747,264.33115,290.59186,280.74228
27,0,200.36005,137.11179,217.31415,153.72348
33,0,498.55743,65.76135,513.89813,82.13919
36,0,449.635,389.2862,466.9171,406.91217
34,0,111.23091,342.87952,128.8443,360.9016
32,0,264.94897,202.21036,281.7013,218.90591
38,0,359.9847,142.34436,376.15732,157.64038
29,0,198.82324,0.02528572,210.3374,10.211783
42,0,19.799225,259.1495,36.947884,277.69345
35,0,244.62314,118.06851,261.12692,136.29546
44,0,303.3353,408.578,321.1414,429.4441
37,0,434.34412,100.07765,452.02325,119.206985
46,0,342.1875,307.0338,360.07153,325.76477
47,0,576.5443,443.22437,595.79895,461.7433
41,0,268.81827,110.04877,285.5048,127.48459
45,0,476.73846,427.22424,494.00903,445.58655
39,0,193.20197,0.035388947,207.29517,10.790995
51,0,618.21606,376.83612,636.9866,395.43427
59,0,621.23975,378.0625,638.4126,397.5232
55,0,583.12085,344.3659,604.8767,366.9167
43,0,555.8102,35.483406,575.0801,53.322586
57,0,198.68454,136.50179,218.10953,157.96474
3,0,451.8747,390.29883,464.69342,404.75708
1,0,477.71393,428.02795,492.58246,442.61633
5,0,436.7234,100.059235,450.47034,115.96469
22,0,372.5488,206.99948,387.56497,223.36728
16,0,557.28973,36.349636,574.21234,51.13525
21,0,194.82117,170.51688,207.3642,185.04446
7,0,579.548,444.1634,595.04565,459.75787
8,0,168.63615,330.83002,184.73103,348.94592
26,0,292.6908,354.83728,310.16772,372.27478
44,0,305.1446,412.08307,321.89117,429.60004
4,0,81.39545,157.20755,98.68582,175.49924
28,0,268.99237,264.69366,284.5312,280.61884
19,0,59.16398,110.275986,73.109184,124.563
15,0,622.6217,378.43292,636.3524,392.51166
40,0,223.74979,368.86145,240.82217,386.47168
24,0,271.18317,234.08148,287.53912,249.44171
23,0,348.31738,128.34503,362.88794,144.99179
53,0,569.45325,85.09558,586.20154,104.34857
17,0,610.2761,113.48657,624.1404,128.47748
52,0,222.47607,8.877134,237.702,22.70196
36,0,450.208,389.58997,466.39172,406.73962
27,0,196.6058,133.58714,212.21896,149.9764
38,0,359.9191,143.07504,375.81747,157.89621
35,0,243.80109,117.67505,261.04993,134.93286
33,0,498.51776,65.227005,513.658,82.23338
0,0,24.13306,253.63895,41.20364,271.18222
29,0,196.37163,0.0163126,208.55205,9.849554
54,0,271.5937,460.45544,288.84808,477.60693
60,0,56.74427,108.62807,75.2987,126.814804
34,0,110.21687,342.6042,129.70045,361.42487
39,0,192.6691,0.019758224,205.48782,10.600076
47,0,576.757,443.27213,595.7336,461.79117
61,0,289.68982,353.12134,311.2757,374.5896
59,0,621.79,377.74017,638.5522,394.45087
45,0,476.31192,427.14728,494.1639,445.56158
51,0,618.21454,376.90973,636.5961,394.3891
37,0,433.37054,98.65614,451.9438,118.133545
41,0,269.5598,109.71469,286.23602,127.635925
3,0,451.83124,390.1045,464.70325,404.7766
1,0,477.65546,428.1197,492.3916,442.6438
22,0,372.8374,207.43279,387.20276,222.78004
62,0,524.86707,144.25891,540.43225,160.13293
63,0,229.70981,330.15253,245.19547,344.34357
16,0,557.36316,36.32657,573.88586,51.200104
8,0,169.0364,330.9936,184.32022,347.98737
64,0,85.7673,315.61353,99.00656,331.28058
65,0,538.6001,323.29675,551.8445,338.63104
66,0,308.27118,467.15985,320.74927,479.84344
4,0,83.11943,158.34251,98.044266,175.51274
7,0,579.55115,444.217,594.901,459.69254
67,0,358.9815,276.26465,374.90973,292.16077
26,0,293.1101,355.10455,309.64014,371.7928
68,0,612.73645,218.60405,626.9772,233.227
21,0,193.81259,170.49603,207.30353,184.65417
5,0,436.94135,100.41127,450.62994,115.70332
28,0,268.88818,264.74423,284.59766,280.71848
44,0,305.69424,412.247,321.94858,428.8449
17,0,611.58246,113.43536,624.98444,127.25119
23,0,348.7395,128.8736,362.73267,144.62943
19,0,59.159496,110.28583,73.702255,125.550385
0,0,24.623806,254.35129,40.851734,271.01016
69,0,418.6928,124.40853,432.56396,139.8768
32,0,263.71777,191.46645,280.8678,208.73534
53,0,570.5449,85.602554,586.323,104.24278
40,0,224.06885,368.12128,240.96503,386.16498
15,0,622.34454,378.23694,637.0616,392.84497
70,0,120.59454,130.3487,136.04419,146.77771
71,0,356.42456,302.95547,370.7293,318.07443
38,0,360.71533,143.31415,375.6178,157.30475
72,0,252.29077,35.41114,268.4499,52.779655
24,0,271.00845,233.27007,287.95346,249.04698
52,0,221.94688,7.225584,237.4565,24.285406
36,0,450.06274,389.47946,466.42273,406.663
27,0,196.31264,133.37502,211.1894,148.93932
33,0,498.6092,65.010956,513.545,81.68396
73,0,609.7253,112.62532,626.16254,129.01497
29,0,196.5594,0.0028886795,209.80461,10.225983
34,0,111.091644,343.42493,128.61026,360.9303
