tracker_id,class_id,x_min,y_min,x_max,y_max
0,0,95.59312,151.16853,109.212944,165.46217
1,0,51.160492,348.03326,64.42076,362.9272
2,0,188.7555,261.0368,205.8335,281.84882
3,0,128.2793,125.834114,146.64062,144.56506
4,0,315.88083,213.49438,336.88412,236.22638
5,0,141.27867,21.575008,161.01585,40.714375
6,0,619.6638,274.34454,635.30615,289.00958
7,0,476.75427,13.899204,497.2837,32.563957
8,0,47.029846,346.00943,64.4733,363.1252
9,0,242.331,0.0,259.43793,14.366339
10,0,0.0,350.35498,11.148897,369.3291
11,0,0.0,458.32397,19.982422,480.0
12,0,616.5147,273.32202,637.2452,292.6781
13,0,69.17357,381.43143,87.2059,399.57126
14,0,522.9294,432.0343,546.7193,451.73926
15,0,628.43054,403.93518,640.0,421.00348
0,0,95.34238,151.15686,109.11255,165.46613
3,0,128.84146,126.56058,145.96725,145.17493
1,0,51.233383,348.06247,64.41087,362.87808
2,0,188.78696,261.05984,205.76248,281.73026
5,0,141.31812,21.538425,160.96347,40.68437
4,0,315.21576,214.41797,335.1563,235.9071
6,0,619.6696,274.36877,635.2675,288.86847
10,0,0.0,350.2907,10.744672,368.6494
7,0,476.74835,13.870762,497.28973,32.578762
11,0,0.0,458.3211,19.839336,480.0
8,0,47.14306,346.04105,64.42985,363.0048
9,0,242.29074,0.0,259.41458,14.371324
12,0,616.51294,273.34067,637.19434,292.55136
13,0,69.21346,381.45685,87.20266,399.5072
14,0,522.9159,431.95734,546.6786,451.73688
15,0,628.59607,403.83765,640.0,420.75745
3,0,128.78821,129.0098,144.63708,145.12637
0,0,95.44557,151.07933,108.98506,165.11613
1,0,51.171112,348.0345,64.5542,362.91974
2,0,188.98987,261.28583,205.47784,282.11267
5,0,141.30359,21.60344,160.76227,40.608078
6,0,619.5636,274.24658,635.2499,288.93616
4,0,315.89117,215.82031,335.33917,236.85187
11,0,0.0,458.42297,19.72127,480.0
10,0,0.0,350.26068,11.169002,368.77777
7,0,476.77655,13.803883,497.336,32.64
8,0,48.946342,347.63177,65.16314,365.51593
12,0,616.453,273.22223,637.1129,292.58453
13,0,68.98842,381.40057,87.033676,399.51166
9,0,242.15778,0.0,259.3346,14.311283
15,0,628.73157,403.4659,640.0,420.35416
14,0,523.6859,431.4889,546.55066,454.29773
0,0,95.63547,150.92133,108.93237,165.23645
3,0,127.31947,127.065674,145.35466,144.82648
2,0,189.13701,260.9805,205.62233,281.7899
1,0,51.013206,347.83698,64.493065,363.0495
6,0,620.11304,274.28357,635.5469,288.42053
5,0,141.06332,21.743122,160.49704,40.958904
10,0,0.0,350.34314,10.737814,368.59497
7,0,476.96384,14.006332,497.02,32.64904
8,0,47.247093,346.02426,65.217964,363.89224
4,0,316.93875,216.11119,336.6774,237.73918
12,0,617.057,273.23566,637.32214,292.7873
11,0,0.0,458.27728,19.90402,480.0
9,0,242.13043,0.0,259.46124,14.328739
13,0,68.865616,381.35126,87.155136,399.68805
15,0,628.6275,403.6767,640.0,420.3299
14,0,523.4985,432.89975,547.55145,452.3068
3,0,125.59058,125.574036,143.09705,143.76749
0,0,95.33716,150.79385,108.99634,165.32361
2,0,188.867,260.9156,205.8274,281.61798
1,0,51.233833,347.97696,64.416954,363.04013
6,0,620.09985,274.193,635.5676,288.32715
5,0,141.13498,21.568455,160.34836,40.8378
4,0,318.3268,215.55307,338.33817,237.14297
7,0,476.87866,13.933529,496.8119,32.69531
11,0,0.012088776,458.59436,19.382385,479.89056
10,0,0.0,350.36615,10.6246605,368.232
9,0,242.11816,0.0,259.72617,14.319188
12,0,617.0741,273.12537,637.2853,292.39453
8,0,47.66427,346.1932,65.01656,363.82492
14,0,523.70557,432.98245,547.26184,452.5427
13,0,68.97517,381.48883,87.07148,399.83112
15,0,628.1421,402.54828,640.0,420.9579
3,0,125.38851,125.59442,142.0267,143.496
0,0,95.45728,150.90228,109.03216,165.61502
1,0,51.47606,348.01984,64.46495,362.70782
2,0,189.02869,261.10046,205.59412,281.5575
6,0,620.0951,274.19165,635.6019,288.3534
5,0,141.1254,21.514866,160.05563,40.57075
7,0,476.89606,14.002579,496.96973,32.5745
11,0,0.0,458.93927,19.438559,479.89874
15,0,627.0241,403.49548,640.0,421.25427
13,0,69.172035,381.31787,87.13938,399.8518
12,0,617.0642,273.16193,637.2654,292.47015
10,0,0.0,350.40503,10.810276,369.0244
8,0,47.87673,346.21558,64.77276,363.06262
4,0,320.46613,215.71832,338.99664,236.2478
9,0,241.76443,0.0,259.56284,14.694893
3,0,125.151276,124.786804,141.73428,143.50974
0,0,95.574936,151.23395,109.06761,165.58755
2,0,188.95422,260.49072,206.25098,281.1659
1,0,50.61104,347.73178,64.55931,363.38638
6,0,620.22314,274.6369,635.22754,288.6258
5,0,141.13693,21.384628,159.9935,40.504467
7,0,476.9671,13.992783,496.67206,32.48738
4,0,322.38962,215.68427,339.89877,234.68243
13,0,69.32125,381.61768,87.372765,399.9463
8,0,46.478287,345.6947,65.11499,364.11316
12,0,616.34753,274.04517,636.79333,293.20508
15,0,626.9181,403.66998,640.0,421.24115
14,0,522.99634,433.07797,546.18286,452.38168
10,0,0.0,350.2787,10.812166,368.68994
16,0,622.9442,402.18423,640.0,422.70175
11,0,0.0,458.32977,20.055693,479.96808
3,0,125.13307,124.29945,142.32188,143.38957
0,0,95.5614,151.4433,109.026276,165.98932
1,0,51.173164,347.94366,64.54696,363.101
2,0,188.99585,260.5415,206.02032,281.0055
6,0,619.66284,274.28537,635.55347,289.0793
5,0,141.1795,21.289474,159.64514,40.372986
4,0,323.40442,215.89302,340.9016,233.782
7,0,476.80225,13.991535,496.958,32.613605
8,0,47.385857,345.98254,64.92371,363.46954
12,0,616.01025,273.6632,636.9514,293.74994
13,0,69.56444,381.56763,87.42131,399.64026
15,0,627.63544,404.1436,640.0,421.0737
17,0,109.96393,173.05328,130.0035,191.59033
10,0,0.0,350.5843,10.467282,368.40546
16,0,624.385,402.4798,640.0,421.88184
14,0,523.1649,432.9967,545.89294,452.45312
9,0,239.75717,0.02558899,259.24185,14.99946
2,0,189.01013,260.38715,206.0004,281.5595
0,0,95.31264,151.32178,108.98242,165.80884
1,0,51.038605,348.02954,64.340324,363.0625
3,0,125.1333,123.88873,142.52206,143.52765
5,0,141.10878,20.986881,160.14934,40.8194
6,0,619.6419,274.23193,635.5063,288.97107
4,0,323.54437,213.81679,342.024,233.43388
8,0,46.840057,346.21228,64.495766,363.23987
13,0,69.66234,381.46738,87.50163,399.77597
7,0,476.87927,14.048245,496.8694,32.20299
10,0,0.0,350.47723,10.648002,368.47968
12,0,616.18567,273.2791,637.3375,293.35834
15,0,628.0636,404.57278,640.0,421.4307
11,0,0.06121254,458.76852,19.73451,479.95688
17,0,109.75148,172.75343,130.06415,191.68843
16,0,624.74084,402.74243,640.0,422.22388
9,0,239.75204,0.025422096,258.65796,14.675816
2,0,189.04735,260.41254,205.9818,281.5163
1,0,51.127487,348.0349,64.44742,362.78967
0,0,95.60196,151.2717,108.89334,165.24954
3,0,125.222626,124.17235,142.80444,143.5453
5,0,141.33134,21.462418,159.56508,40.448475
6,0,619.7528,274.15955,635.4585,289.13556
10,0,0.0,350.36322,10.692587,368.22876
13,0,69.590996,381.5514,87.386345,399.7013
8,0,47.18226,346.1117,64.51837,362.81244
4,0,323.61176,213.73532,343.1447,234.07144
17,0,109.89148,172.87646,130.39871,191.87558
12,0,616.1177,273.32965,637.08875,293.27338
7,0,476.85446,14.061529,496.86478,31.878439
14,0,523.32227,433.25415,545.8169,452.41614
11,0,0.08122063,459.05487,19.48394,479.92535
15,0,628.4952,404.89218,640.0,421.22165
9,0,239.99438,0.0206213,259.0158,14.62359
16,0,625.1229,403.3047,640.0,421.99634
1,0,51.246216,348.1323,64.43741,362.84567
2,0,189.11505,260.67096,206.02887,281.21002
0,0,95.58177,151.38228,109.04843,165.75862
5,0,141.14871,21.375774,159.56168,40.593548
6,0,619.1815,273.857,636.11145,289.87054
4,0,324.56714,213.39565,344.03198,233.5067
3,0,125.41742,124.83127,142.28815,143.78918
17,0,109.75081,172.69113,130.48221,191.80237
8,0,46.78189,346.13342,64.42946,362.5166
7,0,476.88486,13.970371,496.9224,31.869656
10,0,0.0,350.6921,10.416208,367.72147
12,0,616.0825,272.93243,637.3779,293.4356
13,0,69.41208,381.4097,87.474396,399.87534
15,0,626.9601,403.64908,640.0,421.66916
16,0,623.3921,402.05133,640.0,422.69244
14,0,523.3964,433.19275,545.94305,452.3958
11,0,0.010791779,458.83173,19.657352,479.93115
9,0,239.2616,0.032439232,258.4408,14.610213
1,0,51.270836,348.1163,64.47635,362.92148
0,0,95.62293,151.52634,109.02665,165.98013
2,0,188.9437,260.6822,206.25925,281.92633
5,0,141.15771,21.65157,159.8664,40.923923
3,0,125.48561,126.34534,142.67372,144.34344
4,0,325.38623,213.98555,344.30774,233.74574
7,0,476.82156,13.936687,497.03995,32.124226
6,0,619.7875,273.9162,636.6493,289.22675
10,0,0.0,350.46582,10.953915,367.42383
8,0,46.673347,346.17126,64.438484,362.53107
13,0,69.734215,381.42877,87.33764,399.357
17,0,109.58127,173.06053,131.02332,193.208
12,0,616.9138,272.87433,637.7667,292.92963
18,0,583.28064,157.48676,604.4171,180.0849
14,0,523.6216,433.04437,546.0315,452.40497
9,0,239.49146,0.015232086,258.92438,14.579693
15,0,626.853,403.6048,640.0,421.92145
16,0,623.34875,401.92554,640.0,422.79932
0,0,95.739,151.45013,109.11757,165.92047
2,0,188.97632,260.22073,206.44043,281.63748
