tracker_id,class_id,x_min,y_min,x_max,y_max
0,0,324.55054,41.35897,340.5083,58.861305
1,0,546.87976,466.73846,571.0187,480.0
2,0,247.25291,463.92374,265.1621,480.0
3,0,322.3772,300.46558,343.01355,322.641
4,0,355.5699,465.92804,372.76117,480.0
5,0,243.45438,229.65707,262.7092,248.69498
0,0,324.9338,41.187607,342.36874,59.751984
2,0,244.52762,469.60065,260.41702,480.0
1,0,545.7222,466.43216,570.49274,480.0
2,0,245.11572,469.533,260.46265,480.0
0,0,324.57904,39.870125,343.50214,60.079018
1,0,544.9907,466.48438,569.4155,480.0
6,0,300.96582,301.39355,319.78406,320.29407
7,0,2.5425034,294.89783,21.772781,313.13843
8,0,0.0,207.02097,9.481016,224.48196
9,0,242.6879,467.30618,259.2332,479.8008
2,0,244.25806,469.83063,260.18805,480.0
0,0,324.47052,40.01288,343.69403,60.334885
1,0,545.17114,466.47885,570.0415,480.0
6,0,299.7857,301.2932,317.5063,320.32556
8,0,0.0,208.47919,9.598416,224.56262
7,0,2.715517,295.4681,22.012032,314.03464
9,0,242.73761,467.35202,259.23474,479.77805
2,0,244.37796,469.94885,260.12424,480.0
0,0,324.65723,39.938126,343.46832,60.119484
1,0,545.2686,466.43927,569.9462,480.0
8,0,0.0,207.78845,10.564311,224.21643
6,0,299.49902,301.0503,318.72937,320.36816
7,0,2.6618557,294.386,21.626114,313.20447
10,0,243.1066,238.58621,260.17618,256.81897
9,0,242.59476,467.42242,258.9982,479.78094
0,0,324.62012,40.53559,343.24194,60.65705
2,0,244.0766,469.9427,260.0581,480.0
1,0,545.186,466.3667,570.1473,480.0
7,0,2.811081,294.11807,21.473598,313.08603
8,0,0.0,207.58405,11.573996,224.37119
6,0,300.00275,300.98175,319.3814,320.35382
9,0,242.57996,467.42908,258.97485,479.776
11,0,0.81827164,294.44376,21.798477,319.02127
10,0,242.8598,238.04407,260.53452,257.1361
0,0,324.87973,40.728928,342.94345,60.37343
2,0,244.27063,469.9137,260.18893,480.0
1,0,545.48267,466.45532,569.9529,480.0
6,0,300.0312,300.23236,320.67645,320.02777
8,0,0.0,206.41434,12.59926,224.68729
7,0,2.1951523,294.1383,21.433895,313.21753
10,0,243.36282,238.6182,260.1818,256.76938
9,0,242.92566,467.362,259.2531,479.77716
11,0,0.64575577,294.53406,21.592499,319.08917
0,0,324.92093,41.272808,342.16776,60.405308
2,0,244.2669,469.87042,260.25125,480.0
1,0,545.60266,466.52136,570.4623,480.0
6,0,300.0096,300.44843,320.5143,320.14062
8,0,0.0,207.19672,13.242343,225.59174
7,0,2.2861938,294.10437,21.291172,313.3092
10,0,243.17816,238.56262,260.15082,256.81134
9,0,242.8407,467.23138,259.3487,479.78107
11,0,0.6408539,294.44766,21.80354,318.87692
0,0,324.97522,41.151543,342.47412,60.351418
2,0,244.2865,469.8723,259.98987,480.0
1,0,545.67236,466.6081,570.5542,480.0
8,0,0.0,208.23059,13.540768,226.20697
7,0,2.31921,293.6784,21.28238,313.13446
6,0,299.98425,300.45422,320.86072,320.0923
9,0,242.91418,467.39218,259.19025,479.78055
10,0,242.9523,238.12372,260.5416,256.6702
11,0,0.70059586,294.1145,21.924702,318.8971
0,0,324.95953,41.098553,342.5335,60.286205
2,0,244.40305,469.80673,260.04337,480.0
1,0,545.45337,466.58215,570.12085,480.0
8,0,0.0,209.37474,12.741329,226.33952
6,0,300.10657,300.82587,320.21777,320.07574
7,0,2.6929417,293.6819,21.222973,312.99115
9,0,242.97769,467.40472,259.25897,479.7829
10,0,243.3157,238.30743,260.40298,256.53384
0,0,324.91525,40.89979,342.64352,60.0967
2,0,244.50021,469.75262,260.22037,480.0
1,0,545.8833,466.6314,570.4885,480.0
8,0,0.0,209.69742,12.134886,227.34589
7,0,2.3932247,293.50092,21.435583,313.03546
6,0,299.891,300.6344,319.8369,320.27618
9,0,243.16962,467.30972,259.47223,479.78122
10,0,243.24713,238.2272,260.35266,256.6365
12,0,0.0,208.71762,14.440339,230.61655
11,0,0.54522705,293.8593,21.979218,319.10187
0,0,324.94623,41.15117,342.18732,59.99872
2,0,244.53973,469.83374,260.1676,480.0
1,0,546.02686,466.7741,570.5647,480.0
6,0,300.307,301.15198,318.33594,320.31067
7,0,2.2543354,293.7175,21.38037,313.0248
8,0,0.0,209.2576,11.503721,228.08041
10,0,243.19354,238.59958,260.17004,256.611
9,0,243.25769,467.37152,259.36285,479.7829
11,0,0.5829792,294.1399,21.893295,319.29285
12,0,0.0,207.81314,13.96151,230.30771
0,0,324.7991,40.739273,342.21005,59.85843
2,0,244.42651,469.87286,260.21362,480.0
1,0,545.5985,466.4261,570.25183,480.0
8,0,0.0,208.88422,11.329914,227.70288
7,0,2.4092712,293.8286,21.32444,313.0066
6,0,300.0066,301.5187,317.14258,320.6893
9,0,243.25015,467.39932,259.4277,479.7808
10,0,242.73926,238.23016,260.12744,256.753
13,0,320.99072,39.689552,342.32214,62.154655
11,0,0.6192169,294.19476,21.873768,319.26117
0,0,325.09955,40.516586,342.9369,59.863373
2,0,244.59442,470.00342,260.08945,480.0
1,0,545.39417,466.6875,569.8766,480.0
7,0,2.133484,293.68213,21.58028,313.15173
8,0,0.0,209.63681,8.997679,227.69073
6,0,295.42365,301.7596,316.52924,322.17007
10,0,242.86502,238.51608,259.98166,256.72986
9,0,243.35641,467.53528,259.3122,479.78186
11,0,0.56020355,294.0427,22.178658,319.15268
0,0,325.07092,40.50077,343.31116,60.165337
2,0,244.57751,470.0775,259.9795,480.0
1,0,545.3353,466.69003,569.7577,480.0
7,0,2.003254,293.96097,21.617,313.238
8,0,0.0,209.38593,8.211099,227.69873
