tracker_id,class_id,x_min,y_min,x_max,y_max
0,0,182.26044,0.9760704,199.28906,18.459137
1,0,578.9335,115.69551,597.3197,134.98347
2,0,308.95993,79.71013,325.8666,96.8669
3,0,165.77007,170.37679,183.6237,187.7498
4,0,35.53605,164.85452,53.63645,183.64285
5,0,38.08961,388.99887,59.378826,409.46976
6,0,46.726463,209.48602,65.63865,226.5029
7,0,540.0029,330.48438,558.78955,351.84082
8,0,277.65927,226.82254,297.59006,247.43253
9,0,383.89606,104.446846,400.24445,121.56469
10,0,565.15906,381.16406,583.99194,398.9696
11,0,390.57642,255.68188,406.3933,273.5099
12,0,591.1426,222.5998,613.5862,242.90125
13,0,187.60757,404.388,210.62704,426.5418
14,0,538.9612,210.8656,555.5532,227.96631
15,0,346.91812,445.4099,365.4244,465.68994
16,0,244.21466,410.43616,263.45282,429.88318
17,0,98.88507,191.85593,115.27783,212.08759
18,0,403.41602,6.9698296,425.4485,28.011707
19,0,253.95967,343.5219,274.55145,367.40466
20,0,401.2155,255.1832,415.29218,273.2451
21,0,0.0,349.6771,11.120472,368.06955
22,0,480.42023,385.26813,500.47668,405.64655
23,0,394.64435,255.88615,413.67267,274.03986
24,0,327.03842,99.62659,348.80405,119.91936
25,0,95.868744,191.6909,117.620804,215.47176
26,0,179.94168,0.6328316,199.7847,22.163729
27,0,537.17957,210.53806,558.1929,230.38348
28,0,548.46497,191.41719,569.5311,211.32323
29,0,305.87775,77.85385,326.32477,99.10785
30,0,539.3478,356.53174,559.34827,378.62573
31,0,75.9474,362.0846,96.51997,383.41528
9,0,381.54962,102.94702,398.76422,119.58823
3,0,165.59723,169.04099,183.31467,185.44385
1,0,575.86346,117.81706,595.16534,136.67805
5,0,35.627335,388.63104,56.374023,408.90735
10,0,571.9027,382.10693,588.73145,399.77808
7,0,536.8652,331.65936,555.4754,352.10846
0,0,183.01312,0.0,202.84717,16.080973
29,0,304.7583,77.31119,326.1256,96.12204
16,0,242.49237,410.1424,265.48544,431.18622
14,0,536.63965,212.16785,551.7517,228.46973
4,0,31.47245,166.67935,51.497993,184.85483
12,0,590.38354,224.6872,613.25684,245.14697
22,0,478.19897,386.82758,495.43518,405.51556
17,0,97.86794,195.34811,114.5586,213.57889
15,0,346.5692,447.485,365.25024,468.44922
19,0,252.89027,345.51428,272.29443,365.14648
11,0,388.5884,253.72853,405.38974,271.44067
13,0,187.72482,404.05975,210.58047,425.53143
28,0,549.93396,193.65674,568.6279,211.42792
20,0,402.13782,254.98828,416.26794,272.7453
