tracker_id,class_id,x_min,y_min,x_max,y_max
0,0,510.77167,79.6767,525.93256,95.28461
1,0,309.40906,425.60095,324.75586,441.37256
2,0,421.4461,173.8923,434.09296,188.04596
3,0,417.474,149.3186,430.65466,164.54922
4,0,623.68896,364.6118,638.6648,380.6503
5,0,444.74692,397.51053,460.8796,416.02304
6,0,107.8796,261.8128,124.12034,279.138
7,0,409.14786,388.7666,423.9283,404.56226
8,0,388.04303,37.08261,403.30347,53.77556
9,0,362.9333,198.85567,377.28253,217.69868
10,0,220.41864,87.6582,235.00287,104.4276
11,0,35.9862,165.14114,50.319138,180.83914
12,0,536.5873,159.05759,552.6261,174.91324
13,0,631.0323,466.39474,640.0,479.52603
14,0,98.95824,458.2318,118.94438,478.46814
15,0,207.22833,96.64478,223.04126,119.99023
16,0,419.1215,317.9998,432.85727,333.41415
17,0,573.4656,405.544,590.8218,422.97052
18,0,295.43817,336.5528,318.54486,360.4737
19,0,540.2136,224.92883,555.7346,240.22522
20,0,460.79602,59.64525,477.3009,77.14194
21,0,158.85242,181.87752,172.83057,194.69542
22,0,599.3087,41.30717,615.9763,58.655132
23,0,211.87074,92.782555,223.7057,111.784676
24,0,109.55723,160.02084,125.72477,177.57846
25,0,628.5101,441.6963,640.0,456.64587
26,0,385.10675,35.79024,404.85376,55.17065
27,0,505.78055,77.383514,525.33276,95.912476
28,0,200.4473,95.03171,218.25128,117.719315
29,0,199.68341,94.422806,213.607,114.73619
30,0,554.41406,257.85974,568.2649,273.63672
31,0,417.00812,316.71616,434.81195,334.86453
32,0,494.65503,255.4737,512.6185,273.68927
33,0,365.20154,354.96118,383.2456,376.10303
34,0,33.69561,164.34012,51.49543,182.97894
35,0,460.6982,211.35062,478.9445,232.26266
36,0,308.59033,424.22412,326.04425,445.77612
37,0,458.67902,58.167492,478.6095,79.13982
38,0,159.1198,171.95471,174.74126,190.46967
39,0,158.19461,181.58139,174.13083,198.75601
40,0,361.77457,196.84515,383.45407,218.84998
41,0,509.9404,79.06621,527.30566,101.77907
0,0,511.79437,82.545364,527.58856,98.47447
4,0,623.4875,365.23077,637.70465,380.8001
3,0,417.7735,149.50748,430.4798,164.37387
8,0,390.62402,36.939438,403.51355,51.985962
36,0,304.81372,429.3799,319.98083,446.15958
13,0,631.5726,466.7248,640.0,480.0
6,0,107.25268,262.64197,123.2391,278.86072
34,0,34.475502,165.3751,50.455223,182.51125
9,0,362.81528,200.99722,376.96408,218.73447
16,0,419.20355,317.84467,432.74786,332.97174
17,0,573.11487,407.9204,588.42615,423.31128
18,0,296.26715,337.16934,318.09882,359.6495
5,0,442.82233,396.97473,460.72064,416.25696
15,0,206.41727,102.23131,221.79678,122.28371
10,0,217.83063,88.795265,232.91583,104.82682
2,0,420.85272,173.92207,434.0932,189.40575
20,0,462.77063,60.213295,479.7008,78.369606
22,0,598.93195,42.21884,615.4338,59.62059
41,0,510.37195,81.77655,528.89026,101.59262
12,0,534.254,160.80577,551.35645,176.86479
31,0,417.29077,316.87085,434.30664,334.6607
19,0,539.86383,225.31671,555.2386,239.97769
28,0,199.57655,96.94855,220.61806,121.77524
26,0,390.08856,35.34826,406.2647,52.90914
21,0,158.74736,181.60577,172.64714,194.59064
30,0,554.1257,258.1942,568.09393,273.76123
40,0,361.50464,200.18222,380.1942,221.84149
35,0,459.86087,215.14284,475.39523,231.94518
39,0,158.08205,181.59604,174.04326,198.32938
41,0,511.74707,84.0788,528.21094,100.870636
42,0,420.61884,174.1092,431.6093,187.94768
3,0,417.61426,149.31851,430.80615,164.43796
4,0,623.30005,365.14716,637.91797,381.16718
34,0,35.13047,165.4592,50.497475,182.617
6,0,106.93153,262.71152,123.05513,278.6658
43,0,564.8794,23.828953,579.1902,39.116512
13,0,631.7477,466.6629,640.0,480.0
8,0,390.1869,36.8554,404.25574,53.14991
19,0,540.1343,225.41252,554.74365,239.88585
17,0,573.08185,407.86768,588.5059,423.50208
36,0,304.4159,430.8958,319.73096,447.4052
18,0,296.52426,336.99933,318.00906,359.80426
5,0,443.11707,397.9155,460.0268,416.97147
15,0,206.34079,102.62686,221.1929,122.17403
10,0,217.10754,88.530304,232.7049,104.80847
16,0,418.81467,317.8009,432.82535,333.27368
9,0,362.77325,199.68826,377.58057,218.88889
2,0,420.46826,173.54697,434.35107,189.65964
22,0,598.86304,42.06172,615.5001,59.76252
44,0,503.62762,289.51996,519.9252,307.0854
12,0,534.46277,160.82272,551.2042,176.61984
20,0,461.6668,60.440117,478.435,78.607735
45,0,111.04704,184.49011,128.37285,202.4187
35,0,459.98224,216.05725,475.45892,231.90973
28,0,200.05383,97.18837,220.08228,121.97661
46,0,472.09512,305.4524,486.554,322.80078
26,0,388.83447,36.17299,407.0099,55.38344
21,0,158.70773,181.16295,172.82736,194.46617
31,0,416.77502,316.6844,434.44934,334.93036
47,0,121.20139,187.41759,139.49161,208.0131
30,0,553.6763,258.68787,567.9065,273.98804
48,0,113.4556,183.95938,138.27481,206.89981
49,0,590.3892,0.036431313,603.7911,13.121985
50,0,415.85577,381.46198,435.3982,401.83307
40,0,361.3613,197.11835,383.80295,219.87515
51,0,105.85648,261.71954,125.45202,281.32965
43,0,565.2533,23.65707,580.3259,39.08148
42,0,420.8092,174.09065,431.9475,187.93657
0,0,512.93396,84.898224,528.4457,101.62189
4,0,622.4912,365.08813,638.2412,381.76318
3,0,417.75446,149.38019,430.68646,164.30176
13,0,631.1051,465.89893,640.0,480.0
