tracker_id,class_id,x_min,y_min,x_max,y_max
0,0,69.1384,404.29175,87.32814,422.33496
1,0,489.61084,69.02202,509.81104,89.25685
2,0,375.42456,282.67587,393.15527,301.44473
3,0,439.72446,101.46782,459.9805,123.58345
4,0,221.66364,254.2168,243.02692,273.43176
5,0,567.3855,188.50604,588.0709,208.52838
6,0,213.4562,421.99478,234.06549,441.65
7,0,392.20743,18.910404,414.58865,39.482025
8,0,102.443115,329.72952,123.677124,347.0867
9,0,267.68634,389.2093,289.86273,409.1734
10,0,80.06736,48.067772,104.11776,67.828445
11,0,230.79593,24.983877,251.60544,47.535652
12,0,101.41962,328.9676,126.58359,351.56525
13,0,221.14577,254.60858,244.41502,279.35193
0,0,69.18929,403.55884,88.14527,422.20923
1,0,489.74042,68.951065,509.60614,88.75517
2,0,373.83884,283.94907,391.96,302.01608
4,0,221.60123,254.10365,243.10297,273.4419
3,0,439.17883,104.65219,459.5348,127.93053
9,0,264.85944,388.79584,289.13397,409.75604
7,0,392.135,18.109852,414.67706,39.282715
8,0,101.6967,329.19238,124.07747,347.23682
5,0,569.5398,188.54037,589.63477,208.25748
11,0,231.03644,25.272148,251.36713,47.221176
10,0,79.93727,47.929474,104.1566,67.91116
12,0,101.31674,328.88882,126.7514,351.6425
13,0,221.0521,254.54945,244.43942,279.34558
6,0,209.11362,420.1784,232.73032,441.1023
1,0,490.82693,69.17701,509.61832,89.18519
5,0,577.1251,190.74666,595.3473,208.4947
4,0,221.27582,254.34239,243.1192,274.8247
2,0,363.44934,282.70264,384.56506,304.32593
11,0,230.94672,25.222153,251.83759,47.50379
8,0,101.76413,329.4041,123.21716,346.89
10,0,80.25597,51.21824,104.56142,73.66881
7,0,390.63037,15.423332,413.44916,38.959126
12,0,101.33316,328.984,126.21149,351.51758
1,0,490.62152,69.10068,510.2542,88.99112
14,0,105.13013,418.00903,121.68997,436.28577
15,0,238.78821,377.94305,257.14032,396.5061
16,0,453.25513,156.59973,469.98157,177.26202
5,0,576.1601,190.09134,595.37604,208.60452
17,0,143.55215,456.98694,162.24686,473.8346
4,0,221.3702,254.28851,243.803,275.0345
2,0,360.2743,280.7625,384.96704,304.60602
11,0,231.15576,25.654419,251.55371,47.317543
7,0,390.69055,15.139736,413.50952,37.826706
8,0,102.516205,329.93753,122.790375,346.84042
10,0,79.85479,51.21765,104.50364,73.3683
18,0,102.31694,416.6265,123.871506,438.18527
19,0,449.6455,154.76202,470.72034,179.15948
12,0,101.490875,329.34467,125.89975,351.8719
20,0,574.31506,190.6529,596.0604,214.36792
14,0,107.47055,419.45605,121.686325,436.15503
1,0,489.71948,68.85295,510.33667,89.6945
20,0,573.4623,189.59714,594.8292,209.3353
4,0,221.6296,254.60712,243.6592,274.24927
15,0,236.4979,377.23126,254.44339,394.39764
16,0,456.7666,156.22488,476.5033,177.2056
11,0,231.43988,26.25037,251.36453,47.26885
2,0,360.7663,280.98334,384.43768,303.88312
18,0,105.57756,416.8847,122.6508,437.37085
7,0,390.26428,15.747054,414.1012,39.429718
8,0,102.38814,329.92303,122.97389,346.8529
10,0,79.90842,51.112854,104.47171,72.88298
